dt_ymd,city_id,_c2
20170428,3701,255
20170428,4419,37
20170429,1201,867
20170429,4301,26
20170429,3302,6
20170429,2201,132
20170429,5101,3303
20170429,5301,4
20170429,4101,20
20170429,3701,191
20170429,3205,23
20170429,3702,12
20170429,6501,56
20170429,3202,23
20170429,3201,580
20170429,5001,755
20170429,4403,1273
20170429,1302,3
20170429,2102,102
20170429,2301,211
20170429,6101,88
20170429,4419,22
20170429,4201,171
20170429,1101,28751
20170429,4501,275
20170429,1401,177
20170429,3502,30
20170429,3101,5888
20170429,3301,1834
20170429,3703,0
20170429,2101,63
20170429,4401,566
20170429,1301,22
20170430,6501,77
20170430,3301,1535
20170430,3101,4917
20170430,6101,56
20170430,4501,257
20170430,3703,1
20170430,5001,776
20170430,1302,2
20170430,1401,213
20170430,2102,80
20170430,3302,7
20170430,4419,25
20170430,2201,112
20170430,5301,4
20170430,3502,26
20170430,3702,3
20170430,2101,65
20170430,3701,159
20170430,3205,26
20170430,3202,20
20170430,3201,491
20170430,4403,1175
20170430,1301,19
20170430,4401,478
20170430,4201,192
20170430,4101,20
20170430,5101,3113
20170430,1201,767
20170430,4301,18
20170430,1101,24080
20170430,2301,207
20170501,1301,8
20170501,2301,195
20170501,3202,13
20170501,4401,437
20170501,3302,4
20170501,3301,1664
20170501,4301,23
20170501,1201,695
20170501,4101,12
20170501,3702,13
20170501,2102,86
20170501,5301,4
20170501,2201,125
20170501,3205,56
20170501,4419,22
20170501,2101,50
20170501,3701,238
20170501,5101,3657
20170501,3502,19
20170501,1101,24984
20170501,4201,208
20170501,3101,4834
20170501,1401,198
20170501,4501,248
20170501,5001,724
20170501,1302,1
20170501,4403,1125
20170501,3201,585
20170501,3703,1
20170501,6101,60
20170501,6501,47
20170502,6101,108
20170502,2102,118
20170502,2301,204
20170502,1201,696
20170502,4301,34
20170502,3202,26
20170502,3701,201
20170502,6501,65
20170502,3201,763
20170502,3205,68
20170502,3702,6
20170502,1101,34047
20170502,4201,181
20170502,3502,19
20170502,4501,278
20170502,1401,133
20170502,4419,42
20170502,4401,611
20170502,3703,2
20170502,2101,66
20170502,1301,20
20170502,4403,911
20170502,1302,2
20170502,5001,832
20170502,4101,24
20170502,5101,4014
20170502,2201,144
20170502,5301,8
20170502,3302,14
20170502,3101,9381
20170502,3301,2383
20170503,5301,2
20170503,6101,184
20170503,2201,138
20170503,2301,195
20170503,2102,107
20170503,1201,773
20170503,4301,41
20170503,3201,761
20170503,3702,10
20170503,3703,1
20170503,5101,4096
20170503,5001,1052
20170503,2101,69
20170503,3502,36
20170503,3302,6
20170503,6501,64
20170503,1401,188
20170503,4501,273
20170503,3301,2256
20170503,4101,24
20170503,4419,33
20170503,3202,10
20170503,4401,551
20170503,1301,8
20170503,4403,1113
20170503,3701,191
20170503,3205,46
20170503,4201,216
20170503,1101,35481
20170503,3101,9329
20170504,5101,4272
20170504,1101,39260
20170504,2301,249
20170504,4201,214
20170504,1201,791
20170504,4101,20
20170504,4301,31
20170504,3702,11
20170504,6101,127
20170504,3101,10657
20170504,3301,2402
20170504,4501,310
20170504,5001,855
20170504,1401,155
20170504,2102,124
20170504,1302,1
20170504,6501,63
20170504,4419,34
20170504,3502,34
20170504,3302,15
20170504,2201,142
20170504,5301,2
20170504,2101,105
20170504,3202,25
20170504,3205,44
20170504,1301,19
20170504,4401,698
20170504,4403,1515
20170504,3701,286
20170504,3201,651
20170505,3502,39
20170505,4101,32
20170505,4301,44
20170505,1201,934
20170505,3702,13
20170505,3301,2671
20170505,4403,1565
20170505,6101,96
20170505,3703,1
20170505,6501,44
20170505,3202,28
20170505,3302,10
20170505,2301,213
20170505,1301,28
20170505,4401,815
20170505,2201,161
20170505,5301,5
20170505,2102,115
20170505,4419,62
20170505,2101,133
20170505,3701,261
20170505,3205,42
20170505,3201,1003
20170505,1101,42209
20170505,4501,360
20170505,1401,180
20170505,4201,205
20170505,3101,11364
20170505,5001,1189
20170505,5101,5193
20170506,1302,2
20170506,4403,1308
20170506,3101,6463
20170506,3301,2096
20170506,3205,49
20170506,3701,233
20170506,3202,23
20170506,3201,636
20170506,3702,12
20170506,6501,54
20170506,4501,333
20170506,1101,28966
20170506,4201,214
20170506,3502,31
20170506,4419,62
20170506,1401,144
20170506,2102,99
20170506,6101,77
20170506,2301,348
20170506,5301,5
20170506,3302,9
20170506,2201,179
20170506,5101,3756
20170506,4101,25
20170506,5001,1043
20170506,4301,37
20170506,1201,716
20170506,4401,623
20170506,1301,13
20170506,2101,76
20170507,3502,26
20170507,3302,5
20170507,6501,52
20170507,4101,9
20170507,3301,1769
20170507,4419,22
20170507,3101,5787
20170507,5301,4
20170507,2201,145
20170507,2301,237
20170507,6101,86
20170507,3702,8
20170507,3703,4
20170507,5101,3471
20170507,5001,818
20170507,2101,57
20170507,3201,575
20170507,1201,748
20170507,4301,31
20170507,2102,102
20170507,1401,134
20170507,4501,273
20170507,3205,45
20170507,4201,187
20170507,3202,14
20170507,4403,1235
20170507,1101,27265
20170507,1301,12
20170507,4401,677
20170507,3701,210
20170508,3302,16
20170508,5301,8
20170508,2201,101
20170508,4419,24
20170508,3502,45
20170508,2102,137
20170508,1401,134
20170508,3703,1
20170508,5001,881
20170508,1302,2
20170508,4501,332
20170508,4403,1079
20170508,1301,18
20170508,4401,676
20170508,3202,28
20170508,3201,727
20170508,3205,45
20170508,3701,246
20170508,4301,30
20170508,5101,4164
20170508,1101,39005
20170508,4201,236
20170508,1201,811
20170508,2301,212
20170508,4101,20
20170508,6501,71
20170508,3301,2603
20170508,6101,95
20170508,3101,11224
20170508,3702,11
20170508,2101,76
20170509,2201,103
20170509,2102,103
20170509,5301,10
20170509,4401,761
20170509,3302,10
20170509,2301,199
20170509,1301,16
20170509,3202,25
20170509,4301,43
20170509,4101,21
20170509,3702,13
20170509,3301,2320
20170509,1201,771
20170509,1401,137
20170509,1302,1
20170509,3101,10385
20170509,4501,321
20170509,5001,917
20170509,4201,260
20170509,1101,38835
20170509,3502,21
20170509,5101,4280
20170509,4403,1283
20170509,2101,85
20170509,3701,278
20170509,3205,79
20170509,4419,45
20170509,6101,132
20170509,6501,67
20170509,3201,822
20170510,4419,37
20170510,6101,118
20170510,2201,137
20170510,2301,273
20170510,5301,10
20170510,3302,12
20170510,6501,35
20170510,4101,21
20170510,3301,2362
20170510,3502,37
20170510,1301,18
20170510,4401,760
20170510,4201,207
20170510,1101,39946
20170510,3205,73
20170510,3701,233
20170510,4403,1352
20170510,3202,20
20170510,3201,836
20170510,2102,125
20170510,1201,874
20170510,4301,21
20170510,1401,135
20170510,4501,309
20170510,3703,1
20170510,3702,14
20170510,5001,938
20170510,5101,4478
20170510,2101,73
20170510,3101,10411
20170511,6501,74
20170511,6101,106
20170511,3101,11437
20170511,3301,2557
20170511,2101,112
20170511,4403,1630
20170511,3701,228
20170511,4401,1033
20170511,1301,21
20170511,3205,67
20170511,3201,946
20170511,3202,17
20170511,1302,0
20170511,4501,335
20170511,1401,126
20170511,3703,1
20170511,2102,124
20170511,5001,911
20170511,4101,18
20170511,5101,4677
20170511,2301,239
20170511,1201,933
20170511,4301,33
20170511,1101,43037
20170511,4201,305
20170511,3702,13
20170511,3302,6
20170511,5301,5
20170511,4419,54
20170511,2201,146
20170511,3502,43
20170512,1401,211
20170512,1302,2
20170512,4201,411
20170512,1101,47517
20170512,5001,1129
20170512,3101,13841
20170512,4501,569
20170512,3301,3877
20170512,1201,1164
20170512,4301,41
20170512,3702,19
20170512,4101,29
20170512,4403,2041
20170512,5101,5522
20170512,3201,1179
20170512,3502,66
20170512,5301,12
20170512,2102,169
20170512,2201,169
20170512,3202,40
20170512,4401,1161
20170512,2301,323
20170512,3302,28
20170512,1301,47
20170512,6501,110
20170512,6101,183
20170512,3701,432
20170512,2101,126
20170512,4419,56
20170512,3205,115
20170513,4301,27
20170513,1201,1169
20170513,3101,9236
20170513,4101,22
20170513,2201,256
20170513,3302,23
20170513,5301,13
20170513,5101,5234
20170513,4401,1429
20170513,3703,5
20170513,1301,65
20170513,2101,147
20170513,3201,1103
20170513,6501,174
20170513,3701,398
20170513,3202,123
20170513,3205,127
20170513,3702,31
20170513,6101,250
20170513,2102,306
20170513,2301,466
20170513,3502,47
20170513,1101,39270
20170513,4201,577
20170513,4501,610
20170513,1401,395
20170513,4419,55
20170513,3301,3210
20170513,4403,2742
20170513,5001,1277
20170514,3502,59
20170514,1301,56
20170514,4403,3358
20170514,3202,74
20170514,1302,1
20170514,3701,605
20170514,3205,175
20170514,1101,49019
20170514,4201,545
20170514,4401,1537
20170514,2101,410
20170514,5001,1827
20170514,5101,7368
20170514,3101,11244
20170514,4101,15
20170514,3301,5384
20170514,4419,96
20170514,3302,41
20170514,6501,182
20170514,6101,241
20170514,5301,54
20170514,2301,659
20170514,2201,328
20170514,1201,2341
20170514,2102,622
20170514,3201,1566
20170514,4301,59
20170514,1401,739
20170514,4501,1349
20170514,3703,1
20170514,3702,26
20170515,4403,1371
20170515,3701,232
20170515,3205,69
20170515,3201,783
20170515,1301,18
20170515,4401,748
20170515,3202,22
20170515,6501,63
20170515,3502,32
20170515,3302,18
20170515,5301,5
20170515,2201,157
20170515,4419,32
20170515,2101,86
20170515,2301,188
20170515,4101,30
20170515,5101,4932
20170515,4301,31
20170515,1201,851
20170515,1101,41581
20170515,4201,223
20170515,6101,101
20170515,3101,11349
20170515,3301,2410
20170515,3702,6
20170515,1302,0
20170515,1401,166
20170515,3703,1
20170515,4501,353
20170515,5001,943
20170515,2102,114
20170516,1201,736
20170516,3301,2537
20170516,4101,21
20170516,3702,5
20170516,4301,21
20170516,4501,323
20170516,1101,39683
20170516,3101,11044
20170516,1401,116
20170516,1302,1
20170516,4201,216
20170516,5001,885
20170516,3502,35
20170516,4419,36
20170516,3701,237
20170516,3205,33
20170516,2101,76
20170516,3201,858
20170516,4403,1192
20170516,5101,4655
20170516,2201,121
20170516,5301,14
20170516,2102,147
20170516,6501,65
20170516,6101,98
20170516,3703,1
20170516,4401,672
20170516,3302,9
20170516,1301,20
20170516,2301,216
20170516,3202,22
20170517,3502,28
20170517,1101,40669
20170517,4201,263
20170517,4501,342
20170517,4419,27
20170517,1401,125
20170517,3302,10
20170517,2201,106
20170517,5301,10
20170517,4101,8
20170517,5101,4506
20170517,3201,830
20170517,3205,44
20170517,3702,14
20170517,6501,60
20170517,3701,222
20170517,3202,13
20170517,5001,893
20170517,1201,723
20170517,4301,35
20170517,2101,69
20170517,4401,799
20170517,1301,13
20170517,3703,1
20170517,3101,11192
20170517,6101,88
20170517,2301,196
20170517,2102,125
20170517,3301,2589
20170517,4403,1151
20170517,1302,2
20170518,3502,43
20170518,3202,30
20170518,4403,1585
20170518,4201,309
20170518,1101,43137
20170518,3205,44
20170518,3701,302
20170518,4401,1046
20170518,1301,21
20170518,3302,15
20170518,6501,62
20170518,3702,10
20170518,2101,86
20170518,5101,4770
20170518,5001,895
20170518,2301,207
20170518,2201,123
20170518,5301,19
20170518,6101,143
20170518,4101,15
20170518,3301,2945
20170518,1401,160
20170518,4501,374
20170518,4301,31
20170518,1201,896
20170518,3201,985
20170518,2102,114
20170518,3101,12036
20170518,4419,76
20170519,4419,82
20170519,5301,12
20170519,2201,189
20170519,3502,52
20170519,3302,36
20170519,3101,16246
20170519,6101,259
20170519,3301,4538
20170519,6501,114
20170519,1101,56165
20170519,2301,292
20170519,5101,7044
20170519,4201,534
20170519,4301,53
20170519,4101,22
20170519,1201,1276
20170519,1401,189
20170519,2102,231
20170519,4501,602
20170519,5001,1478
20170519,3702,31
20170519,2101,126
20170519,3701,374
20170519,3205,144
20170519,4401,1534
20170519,1301,36
20170519,3202,58
20170519,3201,1231
20170519,4403,2653
20170520,3101,10693
20170520,1301,21
20170520,2101,148
20170520,4401,1296
20170520,3703,3
20170520,2201,273
20170520,3302,20
20170520,4101,16
20170520,5301,60
20170520,5101,9164
20170520,4301,73
20170520,1201,1411
20170520,4403,2391
20170520,1302,1
20170520,5001,1831
20170520,3202,64
20170520,3205,112
20170520,3201,1362
20170520,3701,384
20170520,6501,100
20170520,3702,17
20170520,4501,977
20170520,3502,91
20170520,1401,380
20170520,1101,47373
20170520,4419,63
20170520,4201,388
20170520,3301,4641
20170520,2102,313
20170520,6101,208
20170520,2301,392
20170521,2102,124
20170521,3201,725
20170521,1201,996
20170521,4301,26
20170521,3502,34
20170521,4101,9
20170521,3301,2141
20170521,4419,30
20170521,5001,905
20170521,2101,76
20170521,5101,4172
20170521,3702,9
20170521,3205,44
20170521,4403,1176
20170521,1302,2
20170521,1101,30152
20170521,3202,24
20170521,3701,195
20170521,4201,305
20170521,4401,615
20170521,1301,15
20170521,3101,6795
20170521,3302,8
20170521,6501,56
20170521,5301,8
20170521,6101,117
20170521,2301,315
20170521,2201,97
20170521,4501,361
20170521,1401,201
20170522,6501,68
20170522,3301,2603
20170522,3101,12131
20170522,6101,158
20170522,3202,18
20170522,3205,31
20170522,3701,280
20170522,3201,887
20170522,4401,799
20170522,4403,1205
20170522,1301,21
20170522,4501,369
20170522,2102,107
20170522,5001,1066
20170522,1401,263
20170522,3703,1
20170522,1302,1
20170522,3702,11
20170522,2101,100
20170522,4201,234
20170522,2301,265
20170522,1101,42938
20170522,5101,4835
20170522,1201,1112
20170522,4101,21
20170522,4301,35
20170522,5301,11
20170522,4419,11
20170522,3502,35
20170522,3302,7
20170522,2201,181
20170523,4201,204
20170523,1101,43736
20170523,5001,998
20170523,3101,12467
20170523,1401,195
20170523,4501,399
20170523,2102,129
20170523,5301,9
20170523,2201,103
20170523,3201,793
20170523,3703,2
20170523,6101,124
20170523,6501,65
20170523,3205,54
20170523,3701,281
20170523,4419,14
20170523,2101,61
20170523,5101,4577
20170523,3302,14
20170523,3202,29
20170523,4401,785
20170523,1301,14
20170523,2301,185
20170523,4101,26
20170523,3301,2999
20170523,4301,32
20170523,1201,847
20170523,3702,8
20170523,3502,45
20170523,4403,1292
20170524,4301,41
20170524,1201,831
20170524,4403,1537
20170524,3302,5
20170524,5301,8
20170524,4101,24
20170524,2201,124
20170524,5101,4801
20170524,2102,100
20170524,6101,140
20170524,2301,196
20170524,2101,76
20170524,1301,17
20170524,4401,807
20170524,3101,12301
20170524,3502,24
20170524,1401,179
20170524,1101,44007
20170524,4419,18
20170524,4201,211
20170524,4501,348
20170524,5001,1144
20170524,3205,29
20170524,6501,48
20170524,3201,808
20170524,3702,7
20170524,3701,298
20170524,3202,22
20170524,3301,2705
20170525,4301,32
20170525,3201,860
20170525,2102,105
20170525,1201,736
20170525,5001,976
20170525,2101,74
20170525,5101,4901
20170525,1401,129
20170525,4501,401
20170525,3702,6
20170525,3703,1
20170525,3101,13143
20170525,4403,1322
20170525,1302,2
20170525,4201,204
20170525,1301,22
20170525,4401,845
20170525,3202,20
20170525,1101,46683
20170525,3701,274
20170525,3205,40
20170525,2201,99
20170525,5301,2
20170525,6101,116
20170525,2301,158
20170525,4101,26
20170525,3301,2711
20170525,3502,33
20170525,4419,36
20170525,3302,7
20170525,6501,64
20170526,2301,211
20170526,1201,959
20170526,4201,317
20170526,4101,26
20170526,5101,5640
20170526,4301,48
20170526,1101,49853
20170526,3702,14
20170526,3101,14524
20170526,6101,152
20170526,3301,3140
20170526,3202,23
20170526,3205,50
20170526,3201,1007
20170526,3701,305
20170526,4403,1569
20170526,1301,25
20170526,4401,1048
20170526,3502,40
20170526,5301,12
20170526,2201,131
20170526,3302,13
20170526,4419,31
20170526,4501,460
20170526,5001,1289
20170526,3703,1
20170526,2102,115
20170526,1401,139
20170526,6501,50
20170526,2101,91
20170527,4403,1928
20170527,6501,65
20170527,6101,188
20170527,3703,1
20170527,3205,31
20170527,4419,38
20170527,3701,307
20170527,2101,106
20170527,2301,215
20170527,4401,1084
20170527,3202,31
20170527,3302,13
20170527,1301,29
20170527,3201,1243
20170527,3502,56
20170527,5101,6379
20170527,5301,5
20170527,2201,133
20170527,2102,143
20170527,4101,40
20170527,3702,7
20170527,1201,1073
20170527,4301,61
20170527,3301,3662
20170527,4501,547
20170527,1101,51959
20170527,3101,14768
20170527,4201,314
20170527,5001,1410
20170527,1401,168
20170528,2201,76
20170528,3302,11
20170528,5301,6
20170528,5101,3756
